,params,rank_test_accuracy,mean_test_accuracy,rank_test_balanced_accuracy,mean_test_balanced_accuracy,rank_test_f1,mean_test_f1,rank_test_roc_auc,mean_test_roc_auc,rank_test_f1_weighted,mean_test_f1_weighted,rank_test_precision,mean_test_precision,rank_test_recall,mean_test_recall
0,"{'clf__splitter': 'best', 'clf__criterion': 'gini', 'clf__class_weight': None}",4,0.5379624572878722,5,0.5439686273613691,4,0.5028151588513512,4,0.5427695306937865,4,0.5448944050069588,5,0.5522299903236593,5,0.4908748346224869
1,"{'clf__splitter': 'random', 'clf__criterion': 'gini', 'clf__class_weight': None}",6,0.5345064552020573,6,0.5418480921444834,6,0.5018780744819793,7,0.5406452617024409,6,0.5421125580434735,7,0.5507169844797624,4,0.49095583905044016
2,"{'clf__splitter': 'best', 'clf__criterion': 'entropy', 'clf__class_weight': None}",2,0.5386140210851487,2,0.5463150475634437,2,0.5050833008801116,2,0.5451008745733131,3,0.5454307228048938,2,0.5546108520481828,2,0.49521656734586156
3,"{'clf__splitter': 'random', 'clf__criterion': 'entropy', 'clf__class_weight': None}",5,0.5369175396024667,4,0.5439720152423905,5,0.5020743156388311,5,0.5427534058366156,5,0.5438300896757907,4,0.5532133299430494,7,0.489674063634659
4,"{'clf__splitter': 'best', 'clf__criterion': 'gini', 'clf__class_weight': 'balanced'}",7,0.5344310920985054,7,0.5418471629904389,7,0.5014293803005467,6,0.5406464315762975,7,0.5416646406762603,6,0.5508133433116955,6,0.4903786913600897
5,"{'clf__splitter': 'random', 'clf__criterion': 'gini', 'clf__class_weight': 'balanced'}",8,0.5313637219080648,8,0.5394510864049257,8,0.4951754702184357,8,0.5382190432661413,8,0.5385148295248172,8,0.5486083798479691,8,0.4812730234063342
6,"{'clf__splitter': 'best', 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced'}",1,0.5397340752643269,1,0.5471748741696669,1,0.5057748489610048,1,0.5459616366355813,1,0.5464252398365809,1,0.5550924654143038,1,0.4963138882798602
7,"{'clf__splitter': 'random', 'clf__criterion': 'entropy', 'clf__class_weight': 'balanced'}",3,0.5384515778697954,3,0.5450003424645948,3,0.5035008451576154,3,0.5437838238396536,2,0.5455916412265401,3,0.5535316948628343,3,0.49101516894775066
