,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__hidden_layer_sizes,param_clf__learning_rate,param_clf__learning_rate_init,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0,2.0906681537628176,0.12361071966638426,0.019751572608947755,0.003168459674330739,identity,0.0001,"(10,)",constant,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (10,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.0001}",0.8152777777777778,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8112039465187412,0.0038116949807123638,55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5406868002673652,0.5534503507065459,0.5222658803104575,0.5444071780759088,0.5366411833879403,0.5506698624353699,0.533618785417219,0.5453441984979428,0.5413170847611665,0.532152158720103,0.5400553482580018,0.008792078876910242,103,0.7323153107200544,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266506658366618,0.0052968649586059,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1,2.145145583152771,0.04488899006207335,0.023962068557739257,0.007377371740701693,identity,0.0001,"(10,)",invscaling,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (10,), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.0001}",0.8152777777777778,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8112039465187412,0.0038116949807123638,55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5406868002673652,0.5534503507065459,0.5222658803104575,0.5444071780759088,0.5366411833879403,0.5506698624353699,0.533618785417219,0.5453441984979428,0.5413170847611665,0.532152158720103,0.5400553482580018,0.008792078876910242,103,0.7323153107200544,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266506658366618,0.0052968649586059,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
2,2.0919641494750976,0.12568733080211636,0.02000141143798828,0.002265958976984013,identity,0.0001,"(10,)",adaptive,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (10,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.0001}",0.8152777777777778,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8112039465187412,0.0038116949807123638,55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5406868002673652,0.5534503507065459,0.5222658803104575,0.5444071780759088,0.5366411833879403,0.5506698624353699,0.533618785417219,0.5453441984979428,0.5413170847611665,0.532152158720103,0.5400553482580018,0.008792078876910242,103,0.7323153107200544,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266506658366618,0.0052968649586059,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
3,2.0325555562973023,0.05369811424419498,0.021491026878356932,0.0028487415673275076,identity,0.0001,"(20,)",constant,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (20,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.0001}",0.8150793650793651,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8111841052488998,0.0037908972208820645,106,0.49987831589194454,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49998783158919446,3.650523241663928e-05,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5399271568344775,0.5479608099029243,0.5279322406045751,0.5363545152244842,0.5376005384750365,0.5457453748576819,0.5427506286038574,0.5468217139680306,0.5388131450595284,0.5315596231101458,0.5395465746640742,0.006210968562910309,112,0.7322171209250352,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266408468571599,0.005286435853856721,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
4,2.0151975393295287,0.12265584011110002,0.02090444564819336,0.0011809057266615492,identity,0.0001,"(20,)",invscaling,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (20,), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.0001}",0.8150793650793651,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8111841052488998,0.0037908972208820645,106,0.49987831589194454,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49998783158919446,3.650523241663928e-05,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5399271568344775,0.5479608099029243,0.5279322406045751,0.5363545152244842,0.5376005384750365,0.5457453748576819,0.5427506286038574,0.5468217139680306,0.5388131450595284,0.5315596231101458,0.5395465746640742,0.006210968562910309,112,0.7322171209250352,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266408468571599,0.005286435853856721,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
5,1.9907926559448241,0.12648473256945975,0.02164487838745117,0.005124066330770197,identity,0.0001,"(20,)",adaptive,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (20,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.0001}",0.8150793650793651,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8111841052488998,0.0037908972208820645,106,0.49987831589194454,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49998783158919446,3.650523241663928e-05,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5399271568344775,0.5479608099029243,0.5279322406045751,0.5363545152244842,0.5376005384750365,0.5457453748576819,0.5427506286038574,0.5468217139680306,0.5388131450595284,0.5315596231101458,0.5395465746640742,0.006210968562910309,112,0.7322171209250352,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266408468571599,0.005286435853856721,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
6,1.6511075496673584,0.03824053187507049,0.02555978298187256,0.00998354119845581,identity,0.0001,"(30,)",constant,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (30,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.0001}",0.8152777777777778,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8112039465187412,0.0038116949807123638,55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5411293592253414,0.549842916398593,0.5294204452614379,0.5403623437679165,0.5369989445260712,0.5534315805120043,0.5387654147749867,0.5455896163217879,0.5410550445598322,0.5335712777350408,0.5410166943083012,0.006815448210429713,91,0.7323153107200544,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266506658366618,0.0052968649586059,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
7,1.6289458274841309,0.11298250912640424,0.021381044387817384,0.00528499078883892,identity,0.0001,"(30,)",invscaling,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (30,), 'clf__learning_rate': 'invscaling', 'clf__learning_rate_init': 0.0001}",0.8152777777777778,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8112039465187412,0.0038116949807123638,55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5411293592253414,0.549842916398593,0.5294204452614379,0.5403623437679165,0.5369989445260712,0.5534315805120043,0.5387654147749867,0.5455896163217879,0.5410550445598322,0.5335712777350408,0.5410166943083012,0.006815448210429713,91,0.7323153107200544,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266506658366618,0.0052968649586059,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
8,1.6581154584884643,0.06094319899253134,0.02092604637145996,0.002270979136979037,identity,0.0001,"(30,)",adaptive,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (30,), 'clf__learning_rate': 'adaptive', 'clf__learning_rate_init': 0.0001}",0.8152777777777778,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8112039465187412,0.0038116949807123638,55,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5411293592253414,0.549842916398593,0.5294204452614379,0.5403623437679165,0.5369989445260712,0.5534315805120043,0.5387654147749867,0.5455896163217879,0.5410550445598322,0.5335712777350408,0.5410166943083012,0.006815448210429713,91,0.7323153107200544,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266506658366618,0.0052968649586059,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
9,1.9573484659194946,0.10448689418908311,0.023094439506530763,0.0045293648180445975,identity,0.0001,"(40,)",constant,0.0001,"{'clf__activation': 'identity', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__learning_rate_init': 0.0001}",0.8152777777777778,0.8081349206349207,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.8053185155784878,0.8111642600415175,0.0038568057331908297,115,0.5,0.4998772704958272,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4998768169499877,0.4999754087445815,4.918261539838081e-05,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.5409973496129504,0.5526260556516047,0.5334135008169935,0.5377688130010112,0.5407148413253401,0.5453936441775799,0.5433999442851936,0.5469366596630764,0.5402782825344487,0.5309653277423312,0.541249441881053,0.006034427167261021,88,0.7323153107200544,0.7225593474523573,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.7186518313142976,0.7266310470217442,0.005318990204236145,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
