,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0,0.17549453462873185,0.018623765220007873,0.04000939641680036,0.012582374693093668,svd,{'clf__solver': 'svd'},0.3806529625151149,0.45149253731343286,0.41267804439881944,0.5600822516386068,0.5584466527196653,0.5161644504086861,0.6649266716380811,0.5063490815189152,0.0913608403299117,1,0.5191784011904818,0.4811566917433619,0.4989057793083305,0.45432919522277126,0.4951548823360597,0.4991020037863073,0.5062736853960524,0.493442948426195,0.01917057745473023,1,0.2966218071958253,0.15028901734104047,0.007373671654738668,0.1781512605042017,0.14180432020330366,0.04156597390043499,0.0651872399445215,0.1258561843920095,0.09068835608716706,1,0.529311854454543,0.46620792133126904,0.6554069153362065,0.460495107125599,0.5241785048070025,0.4855657763598995,0.5684100586374718,0.5270823054359989,0.06330398254581585,1,0.4200454030082793,0.35579334731302165,0.24505375757554995,0.5280117103983133,0.46570055123794013,0.3703307475260104,0.55358800669921,0.4197890748226178,0.09913643756023059,1,0.1858544140423335,0.4508670520231214,0.4722222222222222,0.23129675810473815,0.3968705547652916,0.46236559139784944,0.4351851851851852,0.376380253962963,0.10912288815156976,1,0.7341944255608429,0.09017341040462427,0.003715846994535519,0.1448652869972667,0.08632425742574257,0.021761133603238867,0.03523238380809595,0.1594666778277638,0.23884599139162646,1
1,0.14215190070016043,0.03408099280287445,0.026700837271554128,0.007809813040115097,lsqr,{'clf__solver': 'lsqr'},0.3806529625151149,0.45149253731343286,0.41267804439881944,0.5600822516386068,0.5584466527196653,0.5161644504086861,0.6649266716380811,0.5063490815189152,0.0913608403299117,1,0.5191784011904818,0.4811566917433619,0.4989057793083305,0.45432919522277126,0.4951548823360597,0.4991020037863073,0.5062736853960524,0.493442948426195,0.01917057745473023,1,0.2966218071958253,0.15028901734104047,0.007373671654738668,0.1781512605042017,0.14180432020330366,0.04156597390043499,0.0651872399445215,0.1258561843920095,0.09068835608716706,1,0.529311854454543,0.46620792133126904,0.6554069153362065,0.460495107125599,0.5241785048070025,0.4855657763598995,0.5684100586374718,0.5270823054359989,0.06330398254581585,1,0.4200454030082793,0.35579334731302165,0.24505375757554995,0.5280117103983133,0.46570055123794013,0.3703307475260104,0.55358800669921,0.4197890748226178,0.09913643756023059,1,0.1858544140423335,0.4508670520231214,0.4722222222222222,0.23129675810473815,0.3968705547652916,0.46236559139784944,0.4351851851851852,0.376380253962963,0.10912288815156976,1,0.7341944255608429,0.09017341040462427,0.003715846994535519,0.1448652869972667,0.08632425742574257,0.021761133603238867,0.03523238380809595,0.1594666778277638,0.23884599139162646,1
2,0.11165867533002581,0.012976683111885271,0.008245842797415597,0.010174557801525905,eigen,{'clf__solver': 'eigen'},,,,0.5600822516386068,0.5584466527196653,,0.6649266716380811,,,3,,,,0.45432919522277126,0.4951548823360597,,0.5062736853960524,,,3,,,,0.1781512605042017,0.14180432020330366,,0.0651872399445215,,,3,,,,0.460495107125599,0.5241785048070025,,0.5684100586374718,,,3,,,,0.5280117103983133,0.46570055123794013,,0.55358800669921,,,3,,,,0.23129675810473815,0.3968705547652916,,0.4351851851851852,,,3,,,,0.1448652869972667,0.08632425742574257,,0.03523238380809595,,,3
