,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0,0.2292792797088623,0.02390113255446594,0.03244180679321289,0.006477769479838804,svd,{'clf__solver': 'svd'},0.8152777777777778,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8112039465187412,0.0038116949807123638,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5529250062541188,0.5585140226716713,0.5425742953431372,0.5474880382775119,0.5493712989662641,0.5533242291085395,0.5467503407095043,0.5603918170685593,0.5512652538332479,0.5399101769310828,0.5502514479163636,0.006125882245940742,1,0.7323153107200544,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266506658366618,0.0052968649586059,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,0.16623232364654542,0.02407634968099217,0.022243428230285644,0.0032509394974279747,lsqr,{'clf__solver': 'lsqr'},0.8152777777777778,0.8083333333333333,0.8095238095238095,0.8144473109743997,0.8156380234173447,0.8120658860885096,0.8128596943838063,0.8045247072831911,0.8138519547529272,0.805516967652312,0.8112039465187412,0.0038116949807123638,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5529250062541188,0.5585140226716713,0.5425742953431372,0.5474880382775119,0.5493712989662641,0.5533242291085395,0.5467503407095043,0.5603918170685593,0.5512652538332479,0.5399101769310828,0.5502514479163636,0.006125882245940742,1,0.7323153107200544,0.7226574500768049,0.7243107769423559,0.7311586490733756,0.7328171988731635,0.7278443994905665,0.7289487264797089,0.7173744997967793,0.7303297300747821,0.718749916839027,0.7266506658366618,0.0052968649586059,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,0.12167000770568848,0.018425537202005605,0.0066021203994750975,0.006743957682167901,eigen,{'clf__solver': 'eigen'},0.8152777777777778,0.8083333333333333,,,0.8156380234173447,0.8120658860885096,,0.8045247072831911,,,,,3,0.5,0.5,,,0.5,0.5,,0.5,,,,,3,0.0,0.0,,,0.0,0.0,,0.0,,,,,3,0.5529250062541188,0.5585140226716713,,,0.5493712989662641,0.5533242291085395,,0.5603918170685593,,,,,3,0.7323153107200544,0.7226574500768049,,,0.7328171988731635,0.7278443994905665,,0.7173744997967793,,,,,3,0.0,0.0,,,0.0,0.0,,0.0,,,,,3,0.0,0.0,,,0.0,0.0,,0.0,,,,,3
